"Male","Female","score","url"
"2003","1995","8","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2003-hop-tuoi-1995.html"
"2003","1994","4","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2003-hop-tuoi-1994.html"
"2003","1993","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2003-hop-tuoi-1993.html"
"2003","1992","5","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2003-hop-tuoi-1992.html"
"2003","1991","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2003-hop-tuoi-1991.html"
"2003","1990","8","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2003-hop-tuoi-1990.html"
"2003","1989","4","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2003-hop-tuoi-1989.html"
"2003","1988","1","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2003-hop-tuoi-1988.html"
"2003","1987","8","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2003-hop-tuoi-1987.html"
"2003","1986","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2003-hop-tuoi-1986.html"
"2003","1985","2","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2003-hop-tuoi-1985.html"
"2003","1984","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2003-hop-tuoi-1984.html"
"2003","1983","8","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2003-hop-tuoi-1983.html"
"2003","1982","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2003-hop-tuoi-1982.html"
"2003","1981","8","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2003-hop-tuoi-1981.html"
"2003","1980","4","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2003-hop-tuoi-1980.html"
"2003","1979","4","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2003-hop-tuoi-1979.html"
"2003","1978","8","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2003-hop-tuoi-1978.html"
"2003","1977","4","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2003-hop-tuoi-1977.html"
"2003","1976","1","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2003-hop-tuoi-1976.html"
"2003","1975","10","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2003-hop-tuoi-1975.html"
"2003","1974","8","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2003-hop-tuoi-1974.html"
"2003","1973","5","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2003-hop-tuoi-1973.html"
"2003","1972","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2003-hop-tuoi-1972.html"
"2003","1971","4","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2003-hop-tuoi-1971.html"
"2003","1970","2","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2003-hop-tuoi-1970.html"
"2003","1969","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2003-hop-tuoi-1969.html"
"2003","1968","3","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2003-hop-tuoi-1968.html"
"2003","1967","3","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2003-hop-tuoi-1967.html"
"2003","1966","9","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2003-hop-tuoi-1966.html"
"2003","1965","9","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2003-hop-tuoi-1965.html"
"2003","1964","7","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2003-hop-tuoi-1964.html"
"2003","1963","7","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2003-hop-tuoi-1963.html"
"2003","1962","2","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2003-hop-tuoi-1962.html"
"2003","1961","2","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2003-hop-tuoi-1961.html"
"2003","1960","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2003-hop-tuoi-1960.html"
"2003","1959","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2003-hop-tuoi-1959.html"
"2003","1958","1","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2003-hop-tuoi-1958.html"
"2003","1957","7","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2003-hop-tuoi-1957.html"
"2003","1956","7","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2003-hop-tuoi-1956.html"
"2003","1955","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2003-hop-tuoi-1955.html"
"2003","1954","8","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2003-hop-tuoi-1954.html"
"2003","1953","5","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2003-hop-tuoi-1953.html"
"2003","1952","3","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2003-hop-tuoi-1952.html"
"2003","1951","9","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2003-hop-tuoi-1951.html"
"2002","2007","0","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-2007.html"
"2002","2006","2","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-2006.html"
"2002","2005","8","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-2005.html"
"2002","2004","7","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-2004.html"
"2002","2003","4","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-2003.html"
"2002","2002","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-2002.html"
"2002","2001","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-2001.html"
"2002","2000","5","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-2000.html"
"2002","1999","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-1999.html"
"2002","1998","3","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-1998.html"
"2002","1997","2","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-1997.html"
"2002","1996","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-1996.html"
"2002","1995","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-1995.html"
"2002","1994","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-1994.html"
"2002","1993","5","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-1993.html"
"2002","1992","5","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-1992.html"
"2002","1991","7","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-1991.html"
"2002","1990","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-1990.html"
"2002","1989","3","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-1989.html"
"2002","1988","2","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-1988.html"
"2002","1987","7","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-1987.html"
"2002","1986","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-1986.html"
"2002","1985","2","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-1985.html"
"2002","1984","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-1984.html"
"2002","1983","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-1983.html"
"2002","1982","8","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-1982.html"
"2002","1981","7","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-1981.html"
"2002","1980","4","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-1980.html"
"2002","1979","5","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-1979.html"
"2002","1978","7","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-1978.html"
"2002","1977","3","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-1977.html"
"2002","1976","0","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-1976.html"
"2002","1975","9","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-1975.html"
"2002","1974","9","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-1974.html"
"2002","1973","5","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-1973.html"
"2002","1972","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-1972.html"
"2002","1971","2","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-1971.html"
"2002","1970","4","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-1970.html"
"2002","1969","5","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-1969.html"
"2002","1968","4","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-1968.html"
"2002","1967","4","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-1967.html"
"2002","1966","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-1966.html"
"2002","1965","8","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-1965.html"
"2002","1964","7","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-1964.html"
"2002","1963","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-1963.html"
"2002","1962","3","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-1962.html"
"2002","1961","2","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-1961.html"
"2002","1960","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-1960.html"
"2002","1959","4","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-1959.html"
"2002","1958","4","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-1958.html"
"2002","1957","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-1957.html"
"2002","1956","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-1956.html"
"2002","1955","7","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-1955.html"
"2002","1954","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-1954.html"
"2002","1953","4","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-1953.html"
"2002","1952","3","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-1952.html"
"2002","1951","8","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2002-hop-tuoi-1951.html"
"2001","2007","3","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-2007.html"
"2001","2006","3","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-2006.html"
"2001","2005","7","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-2005.html"
"2001","2004","5","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-2004.html"
"2001","2003","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-2003.html"
"2001","2002","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-2002.html"
"2001","2001","7","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-2001.html"
"2001","2000","7","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-2000.html"
"2001","1999","8","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-1999.html"
"2001","1998","4","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-1998.html"
"2001","1997","5","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-1997.html"
"2001","1996","5","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-1996.html"
"2001","1995","0","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-1995.html"
"2001","1994","4","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-1994.html"
"2001","1993","8","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-1993.html"
"2001","1992","9","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-1992.html"
"2001","1991","9","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-1991.html"
"2001","1990","7","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-1990.html"
"2001","1989","3","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-1989.html"
"2001","1988","3","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-1988.html"
"2001","1987","5","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-1987.html"
"2001","1986","0","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-1986.html"
"2001","1985","5","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-1985.html"
"2001","1984","5","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-1984.html"
"2001","1983","8","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-1983.html"
"2001","1982","9","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-1982.html"
"2001","1981","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-1981.html"
"2001","1980","3","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-1980.html"
"2001","1979","4","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-1979.html"
"2001","1978","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-1978.html"
"2001","1977","4","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-1977.html"
"2001","1976","5","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-1976.html"
"2001","1975","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-1975.html"
"2001","1974","7","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-1974.html"
"2001","1973","8","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-1973.html"
"2001","1972","5","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-1972.html"
"2001","1971","2","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-1971.html"
"2001","1970","3","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-1970.html"
"2001","1969","9","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-1969.html"
"2001","1968","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-1968.html"
"2001","1967","7","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-1967.html"
"2001","1966","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-1966.html"
"2001","1965","5","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-1965.html"
"2001","1964","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-1964.html"
"2001","1963","7","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-1963.html"
"2001","1962","3","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-1962.html"
"2001","1961","5","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-1961.html"
"2001","1960","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-1960.html"
"2001","1959","2","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-1959.html"
"2001","1958","5","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-1958.html"
"2001","1957","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-1957.html"
"2001","1956","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-1956.html"
"2001","1955","7","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-1955.html"
"2001","1954","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-1954.html"
"2001","1953","5","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-1953.html"
"2001","1952","5","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-1952.html"
"2001","1951","5","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2001-hop-tuoi-1951.html"
"2000","2007","8","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-2007.html"
"2000","2006","7","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-2006.html"
"2000","2005","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-2005.html"
"2000","2004","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-2004.html"
"2000","2003","5","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-2003.html"
"2000","2002","4","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-2002.html"
"2000","2001","3","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-2001.html"
"2000","2000","2","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-2000.html"
"2000","1999","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-1999.html"
"2000","1998","10","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-1998.html"
"2000","1997","7","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-1997.html"
"2000","1996","7","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-1996.html"
"2000","1995","3","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-1995.html"
"2000","1994","3","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-1994.html"
"2000","1993","7","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-1993.html"
"2000","1992","5","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-1992.html"
"2000","1991","3","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-1991.html"
"2000","1990","5","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-1990.html"
"2000","1989","7","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-1989.html"
"2000","1988","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-1988.html"
"2000","1987","3","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-1987.html"
"2000","1986","5","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-1986.html"
"2000","1985","4","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-1985.html"
"2000","1984","5","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-1984.html"
"2000","1983","5","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-1983.html"
"2000","1982","4","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-1982.html"
"2000","1981","5","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-1981.html"
"2000","1980","7","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-1980.html"
"2000","1979","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-1979.html"
"2000","1978","4","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-1978.html"
"2000","1977","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-1977.html"
"2000","1976","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-1976.html"
"2000","1975","4","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-1975.html"
"2000","1974","4","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-1974.html"
"2000","1973","2","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-1973.html"
"2000","1972","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-1972.html"
"2000","1971","7","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-1971.html"
"2000","1970","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-1970.html"
"2000","1969","8","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-1969.html"
"2000","1968","8","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-1968.html"
"2000","1967","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-1967.html"
"2000","1966","5","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-1966.html"
"2000","1965","1","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-1965.html"
"2000","1964","0","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-1964.html"
"2000","1963","5","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-1963.html"
"2000","1962","9","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-1962.html"
"2000","1961","7","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-1961.html"
"2000","1960","7","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-1960.html"
"2000","1959","5","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-1959.html"
"2000","1958","5","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-1958.html"
"2000","1957","5","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-1957.html"
"2000","1956","3","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-1956.html"
"2000","1955","1","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-1955.html"
"2000","1954","3","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-1954.html"
"2000","1953","9","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-1953.html"
"2000","1952","8","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-1952.html"
"2000","1951","3","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-2000-hop-tuoi-1951.html"
"1999","2007","9","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-1999-hop-tuoi-2007.html"
"1999","2006","9","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-1999-hop-tuoi-2006.html"
"1999","2005","0","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-1999-hop-tuoi-2005.html"
"1999","2004","3","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-1999-hop-tuoi-2004.html"
"1999","2003","5","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-1999-hop-tuoi-2003.html"
"1999","2002","2","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-1999-hop-tuoi-2002.html"
"1999","2001","7","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-1999-hop-tuoi-2001.html"
"1999","2000","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-1999-hop-tuoi-2000.html"
"1999","1999","3","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-1999-hop-tuoi-1999.html"
"1999","1998","7","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-1999-hop-tuoi-1998.html"
"1999","1997","7","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-1999-hop-tuoi-1997.html"
"1999","1996","2","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-1999-hop-tuoi-1996.html"
"1999","1995","7","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-1999-hop-tuoi-1995.html"
"1999","1994","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-1999-hop-tuoi-1994.html"
"1999","1993","3","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-1999-hop-tuoi-1993.html"
"1999","1992","5","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-1999-hop-tuoi-1992.html"
"1999","1991","7","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-1999-hop-tuoi-1991.html"
"1999","1990","4","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-1999-hop-tuoi-1990.html"
"1999","1989","6","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-1999-hop-tuoi-1989.html"
"1999","1988","5","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-1999-hop-tuoi-1988.html"
"1999","1987","5","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-1999-hop-tuoi-1987.html"
"1999","1986","8","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-1999-hop-tuoi-1986.html"
"1999","1985","5","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-1999-hop-tuoi-1985.html"
"1999","1984","2","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-1999-hop-tuoi-1984.html"
"1999","1983","5","https://phongthuyso.vn/xem-tuoi-hop-nhau/tuoi-1999-hop-tuoi-1983.html"
